,listing_id,year,comments,id,lat_lon,price,latitude,longitude
19091,22422562,2021,8,22422562,"19.39075,-99.15942",590.0,19.39075,-99.15942
19095,22428644,2021,71,22428644,"19.43848,-99.14841",615.5,19.43848,-99.14841
19103,22431165,2021,1,22431165,"19.40486,-99.15962",703.0,19.40486,-99.15962
19107,22433148,2021,12,22433148,"19.3784,-99.19151",453.0,19.3784,-99.19151
19118,22437574,2021,4,22437574,"['19.433,-99.15585' '19.43309,-99.15534']",3000.0,19.433,-99.15585
19122,22437624,2021,7,22437624,"19.43766,-99.18813",890.0,19.43766,-99.18813
19127,22446035,2021,5,22446035,"19.4246,-99.17343",1445.0,19.4246,-99.17343
19135,22450739,2021,14,22450739,"19.43202,-99.14623",300.0,19.43202,-99.14623
19139,22451044,2021,1,22451044,"19.49107,-99.18308",218.0,19.49107,-99.18308
19143,22451963,2021,6,22451963,"['19.40094,-99.17159' '19.40272,-99.17228']",1208.0,19.40094,-99.17159
19149,22455873,2021,4,22455873,"19.40645,-99.16089",624.0,19.40645,-99.16089
19165,22466364,2021,9,22466364,"['19.42568,-99.17441' '19.42633,-99.17467']",1242.5,19.42568,-99.17441
19170,22468721,2021,24,22468721,"19.43101,-99.18072",844.5,19.43101,-99.18072
19176,22470654,2021,49,22470654,"19.38003,-99.16345",550.0,19.38003,-99.16345
19180,22481251,2021,12,22481251,"['19.427,-99.14692' '19.42703,-99.1451']",250.0,19.427,-99.14692
19189,22486265,2021,1,22486265,"['19.35026,-99.19938' '19.35055,-99.19785']",630.0,19.35026,-99.19938
19193,22486633,2021,7,22486633,"19.4071,-99.17686",619.0,19.4071,-99.17686
19196,22487091,2021,1,22487091,"['19.48785,-99.18817' '19.48815,-99.1877']",500.0,19.48785,-99.18817
19207,22503312,2021,8,22503312,"19.43047,-99.13212",425.0,19.43047,-99.13212
19211,22507191,2021,48,22507191,"['19.43792,-99.14763' '19.43912,-99.14875']",984.0,19.43792,-99.14763
19218,22525189,2021,2,22525189,"19.50417,-99.07991",515.0,19.50417,-99.07991
19222,22526838,2021,5,22526838,"['19.41022,-99.19113' '19.41033,-99.18921']",299.0,19.41022,-99.19113
19228,22528079,2021,6,22528079,"19.43165,-99.19062",784.0,19.43165,-99.19062
19232,22528890,2021,8,22528890,"19.42003,-99.16719",1282.0,19.42003,-99.16719
19235,22529340,2021,5,22529340,"['19.40305,-99.17296' '19.40389,-99.17164']",250.0,19.40305,-99.17296
19239,22535490,2021,1,22535490,"19.42234,-99.16412",3570.0,19.42234,-99.16412
19243,22544765,2021,41,22544765,"19.40242,-99.17137",1273.0,19.40242,-99.17137
19247,22546951,2021,53,22546951,"19.43698,-99.1392",824.5,19.43698,-99.1392
19253,22547228,2021,33,22547228,"19.42596,-99.15248",453.0,19.42596,-99.15248
19261,22552060,2021,3,22552060,"19.28569,-99.16918",350.0,19.28569,-99.16918
19265,22552874,2021,33,22552874,"['19.43676,-99.13748' '19.43809,-99.13555']",336.5,19.43676,-99.13748
19272,22565290,2021,8,22565290,"19.43065,-99.1649",1700.0,19.43065,-99.1649
19280,22568298,2021,9,22568298,"19.42748,-99.16017",1100.0,19.42748,-99.16017
19287,22582872,2021,1,22582872,"['19.34163,-99.25071' '19.34191,-99.25187']",210.0,19.34163,-99.25071
19294,22587388,2021,10,22587388,"['19.3997,-99.14916' '19.40063,-99.15141']",271.0,19.3997,-99.14916
19298,22587686,2021,1,22587686,"['19.4721,-99.15719' '19.47303,-99.156342']",725.0,19.4721,-99.15719
19309,22607443,2021,8,22607443,"19.34865,-99.17161",689.0,19.34865,-99.17161
19313,22607815,2021,16,22607815,"['19.48599,-99.12834' '19.486322,-99.128258']",215.0,19.48599,-99.12834
19319,22615628,2021,1,22615628,"19.38827,-99.15164",970.0,19.38827,-99.15164
19323,22620696,2021,8,22620696,"19.36384,-99.16011",300.0,19.36384,-99.16011
19325,22627925,2021,2,22627925,"19.34022,-99.20018",250.0,19.34022,-99.20018
19329,22630140,2021,73,22630140,"19.43044,-99.16378",558.0,19.43044,-99.16378
19340,22639123,2021,30,22639123,"19.36975,-99.25791",1685.5,19.36975,-99.25791
19346,22649066,2021,10,22649066,"19.43848,-99.14841",805.5,19.43848,-99.14841
19350,22651600,2021,6,22651600,"['19.44875,-99.15744' '19.45084,-99.15699']",265.0,19.44875,-99.15744
19357,22659847,2021,5,22659847,"19.42038,-99.13846",206.0,19.42038,-99.13846
19361,22671029,2021,2,22671029,"19.41754,-99.15799",1250.0,19.41754,-99.15799
19366,22672499,2021,13,22672499,"19.39291,-99.17385",380.0,19.39291,-99.17385
19371,22673705,2021,16,22673705,"['19.43664,-99.13703' '19.43665,-99.13741']",266.5,19.43664,-99.13703
19375,22674534,2021,53,22674534,"19.42172,-99.14792",556.0,19.42172,-99.14792
19393,22691918,2021,4,22691918,"19.41349,-99.15639",217.5,19.41349,-99.15639
19398,22694168,2021,27,22694168,"19.43398,-99.21211",1065.0,19.43398,-99.21211
19402,22700005,2021,1,22700005,"19.29244,-99.1458",697.5,19.29244,-99.1458
19405,22700965,2021,3,22700965,"['19.44066,-99.19874' '19.44208,-99.19756']",1350.0,19.44066,-99.19874
19411,22705737,2021,5,22705737,"19.33373,-99.20319",920.0,19.33373,-99.20319
19419,22719008,2021,1,22719008,"['19.43065,-99.17079' '19.43201,-99.17097']",1561.5,19.43065,-99.17079
19423,22728767,2021,35,22728767,"19.42762,-99.16979",650.0,19.42762,-99.16979
19427,22729219,2021,11,22729219,"19.43915,-99.20064",1940.0,19.43915,-99.20064
19431,22731344,2021,8,22731344,"19.3822,-99.16145",375.0,19.3822,-99.16145
19433,22732461,2021,5,22732461,"['19.46542,-99.14729' '19.46689,-99.14755']",500.0,19.46542,-99.14729
19440,22734512,2021,37,22734512,"19.42978,-99.16773",1722.5,19.42978,-99.16773
19448,22744961,2021,1,22744961,"['19.30059,-99.1341' '19.30256,-99.13337']",230.0,19.30059,-99.1341
19455,22754043,2021,62,22754043,"19.41513,-99.17996",1570.0,19.41513,-99.17996
19459,22754599,2021,5,22754599,"['19.42526,-99.16066' '19.42549,-99.16262']",1157.5,19.42526,-99.16066
19462,22763556,2021,9,22763556,"19.40542,-99.17555",1031.0,19.40542,-99.17555
19466,22764886,2021,9,22764886,"19.40755,-99.1601",393.5,19.40755,-99.1601
19470,22764960,2021,51,22764960,"['19.43697,-99.163' '19.43766,-99.16443']",442.0,19.43697,-99.163
19474,22765375,2021,6,22765375,"19.41497,-99.15822",1650.0,19.41497,-99.15822
19478,22766295,2021,17,22766295,"19.40846,-99.16355",579.0,19.40846,-99.16355
19482,22770453,2021,4,22770453,"['19.43675,-99.21037' '19.43833,-99.21188']",2350.5,19.43675,-99.21037
19486,22772637,2021,27,22772637,"19.41526,-99.17014",2277.0,19.41526,-99.17014
19490,22772800,2021,5,22772800,"['19.4008,-99.17616' '19.40233,-99.17533']",470.0,19.4008,-99.17616
19494,22773340,2021,15,22773340,"19.44068,-99.18136",1189.0,19.44068,-99.18136
19502,22775040,2021,11,22775040,"19.44155,-99.13216",408.0,19.44155,-99.13216
19506,22786735,2021,3,22786735,"19.39708,-99.17802",990.0,19.39708,-99.17802
19509,22789306,2021,2,22789306,"['19.44179,-99.15876' '19.44308,-99.15856']",266.0,19.44179,-99.15876
19516,22791166,2021,52,22791166,"19.43808,-99.13807",447.5,19.43808,-99.13807
19524,22791760,2021,13,22791760,"['19.30088,-99.13935' '19.30213,-99.13969']",215.0,19.30088,-99.13935
19528,22792851,2021,7,22792851,"19.40304,-99.14543",805.0,19.40304,-99.14543
19534,22795000,2021,28,22795000,"19.41461,-99.16735",1702.5,19.41461,-99.16735
19538,22795213,2021,16,22795213,"19.43079,-99.16388",294.0,19.43079,-99.16388
19545,22797304,2021,63,22797304,"['19.41671,-99.17871' '19.41714,-99.17932']",1275.0,19.41671,-99.17871
19555,22810412,2021,4,22810412,"19.40834,-99.17061",1739.0,19.40834,-99.17061
19564,22824114,2021,53,22824114,"19.41519,-99.17211",2049.5,19.41519,-99.17211
19568,22826430,2021,18,22826430,"19.3741,-99.14618",750.0,19.3741,-99.14618
19572,22831592,2021,29,22831592,"19.41181,-99.17697",1172.5,19.41181,-99.17697
19578,22833543,2021,45,22833543,"19.38444,-99.17571",676.5,19.38444,-99.17571
19582,22833902,2021,39,22833902,"['19.42091,-99.15495' '19.42147,-99.15433']",824.0,19.42091,-99.15495
19593,22847495,2021,10,22847495,"['19.38927,-99.15186' '19.38991,-99.15185']",275.0,19.38927,-99.15186
19597,22848220,2021,1,22848220,"19.42748,-99.15141",2437.0,19.42748,-99.15141
19601,22850595,2021,1,22850595,"['19.38239,-99.22951' '19.38389,-99.22843']",250.0,19.38239,-99.22951
19605,22859882,2021,28,22859882,"19.38884,-99.17445",1150.0,19.38884,-99.17445
19608,22864732,2021,7,22864732,"['19.36871,-99.17974' '19.36873,-99.17846']",1287.5,19.36871,-99.17974
19614,22867707,2021,2,22867707,"19.34824,-99.15949",849.0,19.34824,-99.15949
19618,22867806,2021,59,22867806,"['19.43853,-99.15402' '19.4394,-99.15335']",434.5,19.43853,-99.15402
19621,22879032,2021,13,22879032,"19.41278,-99.18027",1205.0,19.41278,-99.18027
19628,22882047,2021,3,22882047,"['19.41271,-99.18034' '19.412777,-99.180267']",1244.5,19.41271,-99.18034
19632,22882850,2021,4,22882850,"19.41278,-99.18027",1145.5,19.41278,-99.18027
19638,22884855,2021,3,22884855,"19.3681,-99.28093",799.0,19.3681,-99.28093
19644,22886955,2021,2,22886955,"['19.36029,-99.17156' '19.36104,-99.17175']",1050.0,19.36029,-99.17156
19648,22889573,2021,118,22889573,"19.4164,-99.1789",1257.5,19.4164,-99.1789
19652,22889850,2021,64,22889850,"19.41763,-99.17834",1248.5,19.41763,-99.17834
19656,22900424,2021,1,22900424,"19.43519,-99.09571",397.0,19.43519,-99.09571
19660,22900827,2021,39,22900827,"19.41271,-99.18034",485.5,19.41271,-99.18034
19667,22902445,2021,36,22902445,"19.29507,-99.13483",1450.0,19.29507,-99.13483
19675,22902801,2021,23,22902801,"19.37825,-99.18982",433.5,19.37825,-99.18982
19679,22906170,2021,4,22906170,"['19.41389,-99.17152' '19.41447,-99.16923']",580.0,19.41389,-99.17152
19687,22908545,2021,23,22908545,"19.27443,-99.1499",340.0,19.27443,-99.1499
19702,22920115,2021,32,22920115,"['19.43427,-99.15463' '19.43461,-99.1552']",1312.0,19.43427,-99.15463
19706,22920259,2021,3,22920259,"19.45684,-99.13911",525.0,19.45684,-99.13911
19709,22924729,2021,3,22924729,"19.36034,-99.26868",1442.0,19.36034,-99.26868
19713,22925019,2021,3,22925019,"19.43363,-99.14434",1213.0,19.43363,-99.14434
19723,22935731,2021,3,22935731,"['19.39121,-99.17439' '19.39181,-99.17467']",1180.0,19.39121,-99.17439
19730,22943707,2021,2,22943707,"['19.41314,-99.18223' '19.41479,-99.18284']",650.0,19.41314,-99.18223
19742,22971704,2021,2,22971704,"['19.36535,-99.13822' '19.36565,-99.13693']",600.0,19.36535,-99.13822
19755,22979229,2021,17,22979229,"['19.38817,-99.18922' '19.38849,-99.1877']",931.5,19.38817,-99.18922
19759,22980023,2021,11,22980023,"19.43302,-99.18799",1319.0,19.43302,-99.18799
19763,22981333,2021,1,22981333,"19.42473,-99.17199",1300.0,19.42473,-99.17199
19767,22983125,2021,45,22983125,"['19.41915,-99.17266' '19.42067,-99.17118']",1377.0,19.41915,-99.17266
19772,22986300,2021,75,22986300,"['19.43937,-99.15171' '19.44068,-99.15305']",423.0,19.43937,-99.15171
19776,22988229,2021,18,22988229,"['19.41928,-99.17107' '19.42115,-99.17169']",873.5,19.41928,-99.17107
19783,22999583,2021,1,22999583,"19.36361,-99.18929",685.0,19.36361,-99.18929
19786,23000807,2021,12,23000807,"19.40108,-99.12585",214.5,19.40108,-99.12585
19792,23002001,2021,100,23002001,"19.4495,-99.16142",922.5,19.4495,-99.16142
19799,23004300,2021,35,23004300,"19.4307,-99.18491",1748.0,19.4307,-99.18491
19803,23005014,2021,42,23005014,"['19.42152,-99.17551' '19.42174,-99.17481']",875.0,19.42152,-99.17551
19807,23006483,2021,19,23006483,"['19.38199,-99.17954' '19.381994,-99.179543']",711.5,19.38199,-99.17954
19814,23006623,2021,62,23006623,"19.41995,-99.17835",1291.5,19.41995,-99.17835
19819,23016583,2021,5,23016583,"['19.42881,-99.18737' '19.42989,-99.18912']",6101.0,19.42881,-99.18737
19828,23019296,2021,4,23019296,"19.37886,-99.16571",515.0,19.37886,-99.16571
19832,23020794,2021,5,23020794,"19.4307,-99.18491",1594.5,19.4307,-99.18491
19836,23022187,2021,3,23022187,"19.4307,-99.18491",1697.5,19.4307,-99.18491
19840,23024521,2021,20,23024521,"['19.42063,-99.17227' '19.4222,-99.17243']",865.5,19.42063,-99.17227
19844,23025178,2021,11,23025178,"19.41956,-99.15589",600.5,19.41956,-99.15589
19851,23035161,2021,6,23035161,"19.4307,-99.18491",1749.0,19.4307,-99.18491
19855,23035814,2021,3,23035814,"19.4307,-99.18491",1594.5,19.4307,-99.18491
19865,23045588,2021,29,23045588,"19.42836,-99.13369",1519.0,19.42836,-99.13369
19869,23058193,2021,2,23058193,"['19.43678,-99.21186' '19.43812,-99.21144']",1928.0,19.43678,-99.21186
19873,23058219,2021,14,23058219,"['19.4276,-99.16106' '19.42943,-99.16227']",1649.0,19.4276,-99.16106
19889,23061573,2021,1,23061573,"19.43653,-99.21163",1072.0,19.43653,-99.21163
19893,23062247,2021,4,23062247,"['19.43632,-99.21146' '19.43695,-99.21201']",897.0,19.43632,-99.21146
19906,23077279,2021,5,23077279,"19.43946,-99.1487",756.0,19.43946,-99.1487
19910,23077381,2021,7,23077381,"19.36887,-99.18073",984.5,19.36887,-99.18073
19917,23086650,2021,1,23086650,"['19.406538,-99.171906' '19.41457,-99.17824']",2160.0,19.406538,-99.171906
19921,23093307,2021,4,23093307,"['19.38295,-99.08522' '19.38329,-99.08463']",725.0,19.38295,-99.08522
19928,23109541,2021,58,23109541,"19.43926,-99.15273",429.0,19.43926,-99.15273
19932,23110558,2021,14,23110558,"19.41763,-99.17834",1199.0,19.41763,-99.17834
19937,23115792,2021,6,23115792,"19.47748,-99.11793",614.5,19.47748,-99.11793
19941,23122175,2021,6,23122175,"['19.41207,-99.18724' '19.41346,-99.18785']",1137.5,19.41207,-99.18724
19945,23123847,2021,1,23123847,"['19.30876,-99.11285' '19.3103,-99.11241']",450.0,19.30876,-99.11285
19947,23125349,2021,1,23125349,"19.31488,-99.11856",382.5,19.31488,-99.11856
19950,23125673,2021,4,23125673,"19.38696,-99.13283",210.0,19.38696,-99.13283
19956,23131359,2021,4,23131359,"19.46338,-99.19383",425.0,19.46338,-99.19383
19959,23132351,2021,29,23132351,"19.42014,-99.09994",350.0,19.42014,-99.09994
19961,23132379,2021,4,23132379,"19.42025,-99.09794",750.0,19.42025,-99.09794
19965,23132460,2021,9,23132460,"['19.42141,-99.09834' '19.42164,-99.09791']",400.0,19.42141,-99.09834
19971,23149529,2021,2,23149529,"19.42357,-99.16805",950.0,19.42357,-99.16805
19977,23149970,2021,2,23149970,"['19.368,-99.18574' '19.36812,-99.18754']",473.5,19.368,-99.18574
19981,23150278,2021,1,23150278,"19.42329,-99.16814",1150.0,19.42329,-99.16814
19982,23158985,2021,11,23158985,"['19.43284,-99.16833' '19.43286,-99.16666']",413.0,19.43284,-99.16833
19990,23166035,2021,2,23166035,"['19.38529,-99.08815' '19.38541,-99.08866']",260.0,19.38529,-99.08815
19994,23170646,2021,3,23170646,"19.36212,-99.19106",750.0,19.36212,-99.19106
19998,23178897,2021,26,23178897,"['19.41622,-99.16039' '19.41627,-99.15917']",1451.0,19.41622,-99.16039
20007,23185956,2021,87,23185956,"19.35716,-99.16621",411.5,19.35716,-99.16621
20014,23187874,2021,14,23187874,"19.34917,-99.20333",475.0,19.34917,-99.20333
20017,23188502,2021,20,23188502,"['19.41389,-99.17974' '19.41443,-99.17788']",1360.5,19.41389,-99.17974
20023,23188811,2021,5,23188811,"['19.45494,-99.21246' '19.45574,-99.21233']",704.0,19.45494,-99.21246
20027,23190893,2021,5,23190893,"['19.41254,-99.18782' '19.41283,-99.18777']",582.0,19.41254,-99.18782
20030,23191383,2021,2,23191383,"['19.41116,-99.18945' '19.41266,-99.18768']",828.5,19.41116,-99.18945
20033,23191679,2021,2,23191679,"['19.41126,-99.18975' '19.41294,-99.18906']",828.5,19.41126,-99.18975
20037,23191850,2021,8,23191850,"['19.41144,-99.18803' '19.41308,-99.18929']",428.5,19.41144,-99.18803
20041,23197248,2021,25,23197248,"19.3552,-99.29",800.0,19.3552,-99.29
20047,23202761,2021,1,23202761,"19.42357,-99.16805",1000.0,19.42357,-99.16805
20054,23203482,2021,2,23203482,"19.43616,-99.14784",430.0,19.43616,-99.14784
20058,23204160,2021,13,23204160,"['19.37627,-99.18273' '19.37765,-99.18257']",374.5,19.37627,-99.18273
20069,23212322,2021,1,23212322,"['19.42864,-99.17133' '19.43008,-99.16984']",525.0,19.42864,-99.17133
20081,23222734,2021,1,23222734,"19.31341,-99.22562",454.0,19.31341,-99.22562
20087,23235353,2021,52,23235353,"19.29983,-99.11003",592.5,19.29983,-99.11003
20092,23239052,2021,3,23239052,"19.41746,-99.17344",829.0,19.41746,-99.17344
20096,23239121,2021,5,23239121,"19.4173,-99.17947",1048.0,19.4173,-99.17947
20100,23239456,2021,70,23239456,"['19.4096,-99.17456' '19.41115,-99.17445']",1192.0,19.4096,-99.17456
20107,23250975,2021,21,23250975,"19.43718,-99.14832",350.0,19.43718,-99.14832
20109,23252950,2021,1,23252950,"['19.39782,-99.17609' '19.39829,-99.17646']",1850.0,19.39782,-99.17609
20122,23254822,2021,8,23254822,"['19.39524,-99.17543' '19.39557,-99.1768']",950.0,19.39524,-99.17543
20126,23254956,2021,1,23254956,"19.3688,-99.27006",484.5,19.3688,-99.27006
20130,23255582,2021,44,23255582,"19.42279,-99.17177",354.5,19.42279,-99.17177
20138,23268739,2021,2,23268739,"19.38991,-99.17832",1439.5,19.38991,-99.17832
20142,23268914,2021,1,23268914,"19.346,-99.15811",1449.0,19.346,-99.15811
20145,23270807,2021,2,23270807,"19.4186,-99.17141",428.5,19.4186,-99.17141
20149,23272507,2021,4,23272507,"['19.34628,-99.16875' '19.34631,-99.17045']",1440.5,19.34628,-99.16875
20155,23274953,2021,9,23274953,"19.41643,-99.14992",575.0,19.41643,-99.14992
20159,23275079,2021,97,23275079,"19.44957,-99.16139",903.5,19.44957,-99.16139
20163,23275302,2021,38,23275302,"19.42044,-99.16244",1641.0,19.42044,-99.16244
20167,23275754,2021,6,23275754,"['19.30561,-99.19318' '19.30597,-99.19204']",500.0,19.30561,-99.19318
20171,23277467,2021,2,23277467,"19.41559,-99.16956",11550.0,19.41559,-99.16956
20175,23287439,2021,73,23287439,"19.4495,-99.16142",767.5,19.4495,-99.16142
20179,23290478,2021,6,23290478,"19.42147,-99.17054",2254.0,19.42147,-99.17054
20183,23291241,2021,1,23291241,"['19.32542,-99.21724' '19.32557,-99.21879']",300.0,19.32542,-99.21724
20188,23292366,2021,71,23292366,"19.4396,-99.18253",1272.0,19.4396,-99.18253
20190,23295880,2021,4,23295880,"19.41363,-99.18446",264.0,19.41363,-99.18446
20197,23310302,2021,6,23310302,"19.34998,-99.18531",835.0,19.34998,-99.18531
20201,23311871,2021,5,23311871,"['19.4322,-99.16479' '19.43257,-99.16525']",2750.0,19.4322,-99.16479
20205,23320841,2021,126,23320841,"19.4495,-99.16142",870.0,19.4495,-99.16142
20214,23337065,2021,5,23337065,"['19.358,-99.149' '19.35987,-99.14725']",904.5,19.358,-99.149
20220,23338960,2021,13,23338960,"19.43652,-99.20889",448.0,19.43652,-99.20889
20226,23343088,2021,6,23343088,"19.39486,-99.16375",245.0,19.39486,-99.16375
20232,23350560,2021,15,23350560,"['19.42838,-99.15965' '19.43012,-99.15806']",827.5,19.42838,-99.15965
20239,23356590,2021,7,23356590,"['19.42926,-99.15602' '19.43009,-99.15579']",350.0,19.42926,-99.15602
20243,23357752,2021,8,23357752,"19.27216,-99.16017",492.5,19.27216,-99.16017
20247,23358117,2021,1,23358117,"['19.41177,-99.18458' '19.41289,-99.18327']",2110.5,19.41177,-99.18458
20251,23359474,2021,5,23359474,"19.42867,-99.16167",2107.0,19.42867,-99.16167
20255,23359522,2021,7,23359522,"['19.40874,-99.17629' '19.40908,-99.17794']",675.0,19.40874,-99.17629
20259,23361174,2021,4,23361174,"19.42758,-99.16014",1748.5,19.42758,-99.16014
20267,23377251,2021,3,23377251,"19.41742,-99.17195",1197.0,19.41742,-99.17195
20270,23377275,2021,3,23377275,"['19.42243,-99.20376' '19.42248,-99.2051']",6143.0,19.42243,-99.20376
20274,23377772,2021,149,23377772,"19.4494,-99.1614",910.0,19.4494,-99.1614
20278,23378201,2021,24,23378201,"['19.37653,-99.18145' '19.37848,-99.18104']",374.5,19.37653,-99.18145
20285,23380405,2021,4,23380405,"19.40348,-99.13759",700.0,19.40348,-99.13759
20289,23381696,2021,88,23381696,"19.41774,-99.17819",1274.0,19.41774,-99.17819
20298,23398268,2021,1,23398268,"['19.417011,-99.163368' '19.41796,-99.1628']",472.5,19.417011,-99.163368
20308,23401177,2021,14,23401177,"['19.43846,-99.19278' '19.43925,-99.19239']",1243.0,19.43846,-99.19278
20312,23401372,2021,6,23401372,"['19.36862,-99.26536' '19.37037,-99.26616']",1624.5,19.36862,-99.26536
20318,23401533,2021,3,23401533,"['19.35609,-99.15854' '19.35743,-99.15728']",652.5,19.35609,-99.15854
20331,23417298,2021,5,23417298,"19.2988,-99.18728",729.5,19.2988,-99.18728
20337,23418120,2021,1,23418120,"19.2988,-99.18728",612.5,19.2988,-99.18728
20343,23419642,2021,1,23419642,"['19.40782,-99.17324' '19.40787,-99.1731']",2728.0,19.40782,-99.17324
20350,23421825,2021,6,23421825,"19.30759,-99.21515",3100.0,19.30759,-99.21515
20357,23431627,2021,1,23431627,"19.44524,-99.13561",250.0,19.44524,-99.13561
20361,23435419,2021,2,23435419,"19.43992,-99.18327",1222.0,19.43992,-99.18327
20371,23436960,2021,46,23436960,"19.43395,-99.14409",1386.0,19.43395,-99.14409
20375,23437301,2021,1,23437301,"19.3765,-99.1377",319.0,19.3765,-99.1377
20381,23438875,2021,4,23438875,"19.49108,-99.18301",357.0,19.49108,-99.18301
20385,23439531,2021,50,23439531,"19.4148,-99.15563",1254.0,19.4148,-99.15563
20388,23444312,2021,1,23444312,"19.43809,-99.19089",1753.0,19.43809,-99.19089
20396,23452832,2021,70,23452832,"['19.42112,-99.16117' '19.42238,-99.15928']",2257.0,19.42112,-99.16117
20400,23453920,2021,5,23453920,"['19.40016,-99.17028' '19.40124,-99.17169']",1953.5,19.40016,-99.17028
20404,23454120,2021,67,23454120,"19.40893,-99.17239",4831.0,19.40893,-99.17239
20408,23455685,2021,8,23455685,"['19.4124,-99.17217' '19.41305,-99.17253']",625.0,19.4124,-99.17217
20418,23463390,2021,1,23463390,"19.43457,-99.14468",973.5,19.43457,-99.14468
20422,23469068,2021,19,23469068,"['19.40909,-99.17216' '19.41097,-99.17316']",1125.0,19.40909,-99.17216
20432,23478735,2021,45,23478735,"19.40893,-99.17239",2600.0,19.40893,-99.17239
20438,23483232,2021,52,23483232,"19.40893,-99.17239",5775.5,19.40893,-99.17239
20442,23485377,2021,8,23485377,"['19.29061,-99.21774' '19.29113,-99.2184']",700.5,19.29061,-99.21774
20446,23486835,2021,16,23486835,"19.3099,-99.22419",757.0,19.3099,-99.22419
20453,23489402,2021,16,23489402,"19.43381,-99.15117",3313.5,19.43381,-99.15117
20459,23500896,2021,21,23500896,"['19.42203,-99.16071' '19.42234,-99.16106']",1208.5,19.42203,-99.16071
20464,23505336,2021,4,23505336,"['19.44628,-99.15394' '19.44858,-99.15452']",306.0,19.44628,-99.15394
20469,23506195,2021,1,23506195,"19.42061,-99.15281",960.0,19.42061,-99.15281
20475,23508696,2021,30,23508696,"['19.42797,-99.13557' '19.42868,-99.13371']",1545.0,19.42797,-99.13557
20483,23518573,2021,46,23518573,"['19.41437,-99.17968' '19.41491,-99.17882']",1777.5,19.41437,-99.17968
20487,23520698,2021,5,23520698,"19.44498,-99.2029",1347.0,19.44498,-99.2029
20491,23520940,2021,49,23520940,"['19.42074,-99.15904' '19.42185,-99.15887']",1677.0,19.42074,-99.15904
20496,23527911,2021,13,23527911,"19.43763,-99.09153",500.0,19.43763,-99.09153
20500,23537644,2021,1,23537644,"19.41674,-99.16672",660.5,19.41674,-99.16672
20515,23559493,2021,28,23559493,"['19.35646,-99.15978' '19.35728,-99.15965']",744.5,19.35646,-99.15978
20519,23563257,2021,25,23563257,"19.4325,-99.14281",778.5,19.4325,-99.14281
20527,23574546,2021,44,23574546,"19.30645,-99.33963",600.0,19.30645,-99.33963
20533,23580426,2021,2,23580426,"['19.37833,-99.18833' '19.37969,-99.18628']",280.0,19.37833,-99.18833
20537,23580437,2021,15,23580437,"19.43577,-99.1692",650.5,19.43577,-99.1692
20544,23584028,2021,10,23584028,"19.347,-99.15984",500.0,19.347,-99.15984
20548,23592312,2021,1,23592312,"19.49056,-99.19992",250.0,19.49056,-99.19992
20552,23593438,2021,6,23593438,"['19.36645,-99.17048' '19.36745,-99.17081']",773.0,19.36645,-99.17048
20561,23596472,2021,6,23596472,"19.43876,-99.08111",358.5,19.43876,-99.08111
20565,23598308,2021,11,23598308,"['19.28532,-99.21744' '19.28548,-99.21884']",602.5,19.28532,-99.21744
20571,23607431,2021,18,23607431,"['19.3597,-99.15992' '19.36112,-99.16071']",625.5,19.3597,-99.15992
20578,23613117,2021,6,23613117,"['19.42526,-99.16063' '19.4259,-99.1613']",550.0,19.42526,-99.16063
20582,23613330,2021,3,23613330,"19.30014,-99.13696",475.0,19.30014,-99.13696
20588,23628531,2021,4,23628531,"19.30589,-99.1305",350.0,19.30589,-99.1305
20594,23636928,2021,1,23636928,"19.41157,-99.18764",828.5,19.41157,-99.18764
20598,23644253,2021,23,23644253,"['19.42515,-99.1686' '19.4259,-99.16861']",3875.0,19.42515,-99.1686
20602,23645411,2021,29,23645411,"['19.41331,-99.16143' '19.41367,-99.16292']",660.5,19.41331,-99.16143
20607,23649272,2021,37,23649272,"['19.40182,-99.16504' '19.40348,-99.16355']",677.5,19.40182,-99.16504
20611,23649534,2021,164,23649534,"19.4495,-99.16142",900.5,19.4495,-99.16142
20618,23652527,2021,53,23652527,"['19.413,-99.16326' '19.414135,-99.164406']",909.5,19.413,-99.16326
20622,23659772,2021,1,23659772,"['19.4329,-99.15571' '19.43311,-99.15426']",1064.5,19.4329,-99.15571
20628,23661973,2021,31,23661973,"['19.41112,-99.17657' '19.41178,-99.17657']",1629.0,19.41112,-99.17657
20632,23666725,2021,132,23666725,"19.4495,-99.16142",1642.5,19.4495,-99.16142
20637,23668481,2021,2,23668481,"['19.40585,-99.19807' '19.40794,-99.19892']",375.0,19.40585,-99.19807
20641,23675458,2021,16,23675458,"19.42309,-99.15405",984.0,19.42309,-99.15405
20649,23687017,2021,4,23687017,"['19.40923,-99.15961' '19.40968,-99.16104']",340.0,19.40923,-99.15961
20657,23700009,2021,11,23700009,"19.43535,-99.20036",663.0,19.43535,-99.20036
20661,23702527,2021,58,23702527,"19.41313,-99.17817",381.5,19.41313,-99.17817
20665,23703856,2021,9,23703856,"['19.36066,-99.1621' '19.36247,-99.16373']",1150.0,19.36066,-99.1621
20672,23715103,2021,1,23715103,"19.43353,-99.19666",3500.0,19.43353,-99.19666
20676,23716074,2021,1,23716074,"19.36563,-99.16227",1443.0,19.36563,-99.16227
20680,23717707,2021,13,23717707,"['19.42841,-99.15188' '19.42947,-99.15159']",989.0,19.42841,-99.15188
