,listing_id,year,comments,id,lat_lon,price,latitude,longitude
13252,17831239,2019,92,17831239,"19.37059,-99.18404",450.0,19.37059,-99.18404
13257,17832566,2019,4,17832566,"['19.43521,-99.17716' '19.43718,-99.17634']",325.0,19.43521,-99.17716
13261,17838556,2019,3,17838556,"19.43192,-99.16507",1200.0,19.43192,-99.16507
13265,17847049,2019,24,17847049,"['19.42004,-99.16666' '19.42151,-99.16501']",3746.5,19.42004,-99.16666
13270,17848129,2019,20,17848129,"19.42753,-99.15638",512.5,19.42753,-99.15638
13275,17848422,2019,74,17848422,"19.43527,-99.20038",1104.5,19.43527,-99.20038
13280,17848739,2019,40,17848739,"19.306,-99.18493",270.0,19.306,-99.18493
13290,17865289,2019,2,17865289,"19.30153,-99.16027",500.0,19.30153,-99.16027
13295,17867468,2019,12,17867468,"['19.42222,-99.17269' '19.42375,-99.17251']",350.0,19.42222,-99.17269
13301,17876770,2019,8,17876770,"19.42238,-99.16601",5746.0,19.42238,-99.16601
13308,17878320,2019,122,17878320,"['19.42769,-99.15715' '19.42771,-99.15824']",2316.0,19.42769,-99.15715
13317,17884341,2019,8,17884341,"19.43609,-99.1633",500.0,19.43609,-99.1633
13320,17887356,2019,58,17887356,"19.44206,-99.18261",400.0,19.44206,-99.18261
13324,17889205,2019,2,17889205,"['19.36136,-99.26764' '19.36162,-99.26778']",1000.0,19.36136,-99.26764
13327,17893775,2019,34,17893775,"19.41094,-99.18232",2282.0,19.41094,-99.18232
13333,17902530,2019,28,17902530,"['19.37148,-99.17702' '19.37232,-99.17826']",2100.0,19.37148,-99.17702
13337,17907285,2019,6,17907285,"['19.47809,-99.13187' '19.47848,-99.13248']",450.0,19.47809,-99.13187
13341,17907737,2019,125,17907737,"['19.4275,-99.15404' '19.42769,-99.15411']",1101.0,19.4275,-99.15404
13346,17907995,2019,122,17907995,"['19.42762,-99.15229' '19.42774,-99.1522']",1054.0,19.42762,-99.15229
13351,17923527,2019,3,17923527,"19.41155,-99.18701",400.0,19.41155,-99.18701
13355,17924711,2019,19,17924711,"19.43123,-99.13388",20613.0,19.43123,-99.13388
13359,17926219,2019,45,17926219,"19.43398,-99.14576",1131.0,19.43398,-99.14576
13364,17926247,2019,100,17926247,"19.42739,-99.16845",2599.0,19.42739,-99.16845
13371,17928946,2019,8,17928946,"19.39636,-99.11282",300.0,19.39636,-99.11282
13376,17929460,2019,4,17929460,"['19.33458,-99.2105' '19.33681,-99.21125']",250.0,19.33458,-99.2105
13379,17940172,2019,50,17940172,"['19.28536,-99.16478' '19.28694,-99.16282']",550.0,19.28536,-99.16478
13383,17940332,2019,93,17940332,"['19.43456,-99.21145' '19.4352,-99.21258']",1181.0,19.43456,-99.21145
13388,17940688,2019,64,17940688,"['19.42562,-99.16915' '19.42606,-99.17013']",918.0,19.42562,-99.16915
13393,17945739,2019,20,17945739,"19.42189,-99.1653",3713.0,19.42189,-99.1653
13397,17946019,2019,68,17946019,"['19.44041,-99.19899' '19.44167,-99.19749']",1404.5,19.44041,-99.19899
13402,17946438,2019,6,17946438,"19.38174,-99.18133",1337.0,19.38174,-99.18133
13407,17958581,2019,20,17958581,"['19.40637,-99.17204' '19.40664,-99.1737']",1462.0,19.40637,-99.17204
13412,17963063,2019,6,17963063,"['19.43655,-99.13503' '19.4382,-99.13439']",5481.5,19.43655,-99.13503
13416,17964133,2019,4,17964133,"19.41422,-99.15949",870.0,19.41422,-99.15949
13419,17973929,2019,23,17973929,"19.437080727679025,-99.21012357532516",2166.0,19.437080727679025,-99.21012357532516
13423,17974507,2019,6,17974507,"['19.41981,-99.16413' '19.41987,-99.16558']",800.0,19.41981,-99.16413
13427,17975145,2019,21,17975145,"19.38587,-99.16326",950.0,19.38587,-99.16326
13432,17981989,2019,88,17981989,"19.40355,-99.07254",432.0,19.40355,-99.07254
13437,17983105,2019,6,17983105,"['19.42487,-99.17677' '19.42547,-99.17522']",725.0,19.42487,-99.17677
13442,17990661,2019,11,17990661,"19.41735,-99.16033",2475.0,19.41735,-99.16033
13446,17990980,2019,162,17990980,"19.39763,-99.15225",570.0,19.39763,-99.15225
13451,17991989,2019,92,17991989,"19.36445,-99.16087",300.0,19.36445,-99.16087
13456,17995407,2019,15,17995407,"19.44116,-99.20443",2290.0,19.44116,-99.20443
13461,18005875,2019,37,18005875,"19.42029,-99.16986",1132.0,19.42029,-99.16986
13465,18006995,2019,98,18006995,"['19.34709,-99.15851' '19.34846,-99.15966']",1284.0,19.34709,-99.15851
13470,18008612,2019,24,18008612,"19.41999,-99.14304",849.0,19.41999,-99.14304
13476,18018019,2019,3,18018019,"19.38887,-99.18876",400.0,19.38887,-99.18876
13478,18023263,2019,2,18023263,"19.43265,-99.17285",987.0,19.43265,-99.17285
13482,18024065,2019,35,18024065,"19.4135,-99.17447",1367.0,19.4135,-99.17447
13490,18024997,2019,18,18024997,"19.4068,-99.17029",1770.0,19.4068,-99.17029
13494,18025065,2019,48,18025065,"19.41339,-99.17356",3003.0,19.41339,-99.17356
13498,18025657,2019,102,18025657,"['19.41201,-99.17472' '19.41204,-99.17238']",730.0,19.41201,-99.17472
13503,18025865,2019,2,18025865,"['19.4313,-99.18939' '19.43306,-99.18862']",2268.5,19.4313,-99.18939
13508,18025971,2019,36,18025971,"19.4327,-99.17308",390.0,19.4327,-99.17308
13513,18037255,2019,1,18037255,"19.39368,-99.15214",790.0,19.39368,-99.15214
13516,18037972,2019,68,18037972,"['19.42604,-99.15448' '19.42622,-99.15242']",961.5,19.42604,-99.15448
13521,18039706,2019,12,18039706,"['19.34908,-99.18864' '19.3509,-99.18859']",905.5,19.34908,-99.18864
13526,18040481,2019,116,18040481,"19.38097,-99.16912",679.5,19.38097,-99.16912
13531,18042317,2019,12,18042317,"19.43492,-99.0915",315.0,19.43492,-99.0915
13536,18057711,2019,12,18057711,"['19.42995,-99.1595' '19.43022,-99.16015']",1287.5,19.42995,-99.1595
13541,18059883,2019,22,18059883,"['19.42996,-99.1972' '19.43054,-99.19499']",1055.5,19.42996,-99.1972
13552,18071266,2019,20,18071266,"19.39025,-99.16195",1000.0,19.39025,-99.16195
13570,18095334,2019,1,18095334,"19.40978,-99.17777",444.0,19.40978,-99.17777
13574,18095481,2019,6,18095481,"19.42882,-99.13483",336.0,19.42882,-99.13483
13579,18110369,2019,12,18110369,"['19.33572,-99.17102' '19.33703,-99.17187']",250.0,19.33572,-99.17102
13582,18118068,2019,38,18118068,"19.4196,-99.16627",7086.0,19.4196,-99.16627
13587,18120673,2019,2,18120673,"['19.36656,-99.17724' '19.36771,-99.17532']",750.0,19.36656,-99.17724
13590,18123980,2019,80,18123980,"19.41847,-99.17549",2680.0,19.41847,-99.17549
13595,18124543,2019,20,18124543,"['19.34329,-99.17041' '19.34384,-99.17037']",700.0,19.34329,-99.17041
13598,18126406,2019,4,18126406,"['19.28507,-99.13261' '19.28666,-99.13439']",210.0,19.28507,-99.13261
13603,18137273,2019,44,18137273,"19.35054,-99.14933",300.0,19.35054,-99.14933
13608,18138731,2019,22,18138731,"['19.37886,-99.25629' '19.37918,-99.25476']",844.5,19.37886,-99.25629
13613,18138831,2019,18,18138831,"19.42885,-99.14572",380.0,19.42885,-99.14572
13615,18141199,2019,1,18141199,"19.41739,-99.17192",450.0,19.41739,-99.17192
13617,18142952,2019,2,18142952,"19.43501,-99.17862",3000.0,19.43501,-99.17862
13621,18144351,2019,1,18144351,"19.41106,-99.17799",880.0,19.41106,-99.17799
13624,18153392,2019,42,18153392,"19.42082,-99.16122",2614.5,19.42082,-99.16122
13629,18157849,2019,10,18157849,"19.4223,-99.15826",4214.0,19.4223,-99.15826
13634,18159567,2019,110,18159567,"19.41194,-99.18796",963.0,19.41194,-99.18796
13639,18161809,2019,1,18161809,"19.40706,-99.17073",500.0,19.40706,-99.17073
13642,18164524,2019,14,18164524,"19.2956,-99.16906",700.0,19.2956,-99.16906
13646,18172703,2019,10,18172703,"19.40283,-99.19492",210.0,19.40283,-99.19492
13653,18175163,2019,24,18175163,"['19.40241,-99.19699' '19.40309,-99.19637']",210.0,19.40241,-99.19699
13658,18175521,2019,16,18175521,"19.39627,-99.17901",1434.5,19.39627,-99.17901
13663,18177273,2019,50,18177273,"19.44814,-99.15394",485.0,19.44814,-99.15394
13669,18191227,2019,18,18191227,"19.30244,-99.12674",231.0,19.30244,-99.12674
13672,18193676,2019,2,18193676,"['19.3445,-99.25651' '19.34543,-99.25481']",355.0,19.3445,-99.25651
13678,18198712,2019,2,18198712,"19.39439,-99.14682",620.0,19.39439,-99.14682
13682,18199088,2019,48,18199088,"19.43173,-99.15087",639.0,19.43173,-99.15087
13687,18210539,2019,34,18210539,"19.43899,-99.13319",599.0,19.43899,-99.13319
13692,18211823,2019,5,18211823,"19.28174,-99.14092",219.0,19.28174,-99.14092
13696,18216593,2019,4,18216593,"['19.3946,-99.17453' '19.39571,-99.1742']",590.0,19.3946,-99.17453
13701,18226998,2019,12,18226998,"['19.41784,-99.15677' '19.41988,-99.15895']",307.5,19.41784,-99.15677
13706,18228926,2019,22,18228926,"['19.42518,-99.1535' '19.42521,-99.15229']",686.0,19.42518,-99.1535
13711,18233212,2019,36,18233212,"['19.36513,-99.15969' '19.36529,-99.1598']",385.0,19.36513,-99.15969
13716,18236430,2019,2,18236430,"19.41897,-99.13341",499.0,19.41897,-99.13341
13719,18237748,2019,18,18237748,"19.43294,-99.21325",1800.0,19.43294,-99.21325
13724,18239565,2019,24,18239565,"19.45199,-99.08203",250.0,19.45199,-99.08203
13728,18239566,2019,11,18239566,"19.45218,-99.08307",300.0,19.45218,-99.08307
13735,18249220,2019,152,18249220,"19.42534,-99.16756",1083.0,19.42534,-99.16756
13740,18273571,2019,26,18273571,"19.36475,-99.15095",949.0,19.36475,-99.15095
13742,18274147,2019,2,18274147,"['19.41756,-99.1719' '19.41854,-99.17114']",600.0,19.41756,-99.1719
13745,18286593,2019,10,18286593,"19.43421,-99.21166",3500.0,19.43421,-99.21166
13748,18289384,2019,26,18289384,"19.4313,-99.20464",453.5,19.4313,-99.20464
13753,18292161,2019,56,18292161,"19.43149,-99.16697",1075.0,19.43149,-99.16697
13761,18293393,2019,14,18293393,"19.27511,-99.14012",335.0,19.27511,-99.14012
13766,18304411,2019,40,18304411,"['19.44397,-99.20208' '19.44546,-99.20345']",2084.0,19.44397,-99.20208
13771,18306591,2019,62,18306591,"19.4092,-99.17111",1933.0,19.4092,-99.17111
13775,18308458,2019,68,18308458,"19.41656,-99.16324",945.0,19.41656,-99.16324
13781,18311767,2019,22,18311767,"19.379,-99.15974",315.0,19.379,-99.15974
13785,18312021,2019,2,18312021,"19.41201,-99.17539",3716.5,19.41201,-99.17539
13789,18313076,2019,140,18313076,"19.4131,-99.17285",1036.0,19.4131,-99.17285
13793,18313596,2019,10,18313596,"['19.44164,-99.18456' '19.44193,-99.18448']",400.0,19.44164,-99.18456
13798,18313708,2019,126,18313708,"19.36579,-99.24176",601.5,19.36579,-99.24176
13803,18314796,2019,202,18314796,"['19.42993,-99.13812' '19.430643,-99.138565']",860.0,19.42993,-99.13812
13808,18322603,2019,40,18322603,"19.40468,-99.17663",350.0,19.40468,-99.17663
13813,18323437,2019,8,18323437,"['19.37109,-99.26709' '19.37122,-99.26553']",1215.0,19.37109,-99.26709
13818,18328911,2019,4,18328911,"['19.39756,-99.24857' '19.39947,-99.24845']",460.0,19.39756,-99.24857
13822,18329759,2019,86,18329759,"19.44569,-99.13812",471.5,19.44569,-99.13812
13827,18331535,2019,12,18331535,"19.44075,-99.14162",749.5,19.44075,-99.14162
13831,18332729,2019,2,18332729,"['19.380068,-99.1689' '19.38038,-99.16989']",1345.0,19.380068,-99.1689
13834,18338413,2019,11,18338413,"19.39679,-99.13113",490.0,19.39679,-99.13113
13837,18345944,2019,22,18345944,"19.43269,-99.21073",1649.5,19.43269,-99.21073
13841,18346781,2019,118,18346781,"19.41795,-99.15779",471.0,19.41795,-99.15779
13846,18358929,2019,4,18358929,"19.3689,-99.17703",557.0,19.3689,-99.17703
13849,18360245,2019,25,18360245,"19.34073,-99.1333",312.0,19.34073,-99.1333
13854,18360341,2019,44,18360341,"19.4269,-99.13506",1545.0,19.4269,-99.13506
13860,18366651,2019,88,18366651,"19.40037,-99.1704",436.0,19.40037,-99.1704
13865,18371356,2019,66,18371356,"19.34278,-99.17264",1542.0,19.34278,-99.17264
13870,18373779,2019,10,18373779,"19.36097,-99.19317",464.0,19.36097,-99.19317
13875,18373824,2019,33,18373824,"19.44504,-99.19521",499.0,19.44504,-99.19521
13880,18374053,2019,2,18374053,"19.40245,-99.14661",779.5,19.40245,-99.14661
13884,18374543,2019,4,18374543,"['19.45321,-99.15501' '19.45348,-99.15591']",250.0,19.45321,-99.15501
13887,18377392,2019,19,18377392,"19.43182,-99.16563",1150.0,19.43182,-99.16563
13891,18390233,2019,82,18390233,"['19.43194,-99.19059' '19.43209,-99.18852']",1643.5,19.43194,-99.19059
13896,18392277,2019,13,18392277,"19.40453,-99.16949",1100.0,19.40453,-99.16949
13900,18393058,2019,82,18393058,"['19.4037,-99.18252' '19.40405,-99.18186']",422.0,19.4037,-99.18252
13905,18394340,2019,14,18394340,"['19.39315,-99.16291' '19.39353,-99.16238']",874.5,19.39315,-99.16291
13910,18395150,2019,28,18395150,"19.3653,-99.1734",1190.0,19.3653,-99.1734
13917,18396037,2019,68,18396037,"['19.40456,-99.17215' '19.40492,-99.17204']",890.0,19.40456,-99.17215
13923,18405775,2019,30,18405775,"['19.38987,-99.17874' '19.39164,-99.18016']",284.5,19.38987,-99.17874
13928,18406011,2019,82,18406011,"19.43412,-99.19125",3761.0,19.43412,-99.19125
13934,18408176,2019,172,18408176,"19.45685,-99.1322",218.5,19.45685,-99.1322
13941,18416228,2019,42,18416228,"['19.439756,-99.133911' '19.44063,-99.13302']",745.0,19.439756,-99.133911
13946,18420182,2019,28,18420182,"['19.41969,-99.16101' '19.42187,-99.16253']",950.0,19.41969,-99.16101
13950,18425974,2019,4,18425974,"['19.36602,-99.27219' '19.36641,-99.27241']",637.0,19.36602,-99.27219
13955,18428071,2019,4,18428071,"19.40101,-99.15005",664.0,19.40101,-99.15005
13961,18433546,2019,16,18433546,"19.34633,-99.16749",658.0,19.34633,-99.16749
13966,18444274,2019,22,18444274,"19.45102,-99.18111",280.0,19.45102,-99.18111
13971,18447042,2019,37,18447042,"19.41967,-99.17206",350.0,19.41967,-99.17206
13975,18449342,2019,154,18449342,"['19.426771,-99.153152' '19.4278,-99.15269']",698.0,19.426771,-99.153152
13980,18449881,2019,126,18449881,"19.41272,-99.16126",1477.0,19.41272,-99.16126
13985,18450502,2019,238,18450502,"19.46014,-99.17946",765.0,19.46014,-99.17946
13990,18460104,2019,14,18460104,"19.44225,-99.2047",1438.0,19.44225,-99.2047
13997,18469532,2019,124,18469532,"19.43974,-99.13432",789.5,19.43974,-99.13432
14002,18472012,2019,152,18472012,"['19.43108,-99.13931' '19.43133,-99.1396']",1054.5,19.43108,-99.13931
14007,18472952,2019,172,18472952,"19.43977,-99.13434",772.0,19.43977,-99.13434
14012,18474473,2019,26,18474473,"19.41158,-99.17637",499.5,19.41158,-99.17637
14017,18474674,2019,28,18474674,"19.43617,-99.21044",1313.0,19.43617,-99.21044
14022,18475083,2019,42,18475083,"19.41144,-99.17678",470.0,19.41144,-99.17678
14027,18477035,2019,14,18477035,"19.40804,-99.1713",964.0,19.40804,-99.1713
14031,18477234,2019,98,18477234,"19.41407,-99.17218",635.5,19.41407,-99.17218
14036,18477421,2019,26,18477421,"['19.43632,-99.20166' '19.4374,-99.20053']",1214.5,19.43632,-99.20166
14041,18478105,2019,53,18478105,"19.41061,-99.17159",1073.0,19.41061,-99.17159
14046,18488472,2019,50,18488472,"['19.41246,-99.17472' '19.41432,-99.17686']",570.0,19.41246,-99.17472
14051,18490240,2019,10,18490240,"19.47191,-99.1889",500.0,19.47191,-99.1889
14055,18501974,2019,32,18501974,"['19.39739,-99.25005' '19.39938,-99.24813']",390.0,19.39739,-99.25005
14060,18502296,2019,12,18502296,"['19.40667,-99.1596' '19.40721,-99.15961']",370.0,19.40667,-99.1596
14065,18502671,2019,52,18502671,"19.3609,-99.17168",375.0,19.3609,-99.17168
14070,18504343,2019,2,18504343,"19.42584,-99.15231",750.0,19.42584,-99.15231
14073,18507908,2019,6,18507908,"19.43456,-99.14466",900.0,19.43456,-99.14466
14076,18508719,2019,14,18508719,"19.39449,-99.196",700.0,19.39449,-99.196
14082,18508906,2019,2,18508906,"19.40767,-99.17515",2480.0,19.40767,-99.17515
14087,18517866,2019,33,18517866,"19.41727,-99.16995",350.0,19.41727,-99.16995
14091,18521536,2019,48,18521536,"19.44791,-99.1557",468.5,19.44791,-99.1557
14095,18522225,2019,118,18522225,"['19.42914,-99.14868' '19.42928,-99.14885']",2643.0,19.42914,-99.14868
14100,18524926,2019,32,18524926,"19.44929,-99.15591",517.5,19.44929,-99.15591
14105,18527897,2019,30,18527897,"['19.29209,-99.16586' '19.29445,-99.1674']",301.0,19.29209,-99.16586
14110,18528105,2019,176,18528105,"19.3286,-99.14663",420.0,19.3286,-99.14663
14117,18547832,2019,64,18547832,"['19.43935,-99.18524' '19.43936,-99.18657']",2018.0,19.43935,-99.18524
14122,18561139,2019,36,18561139,"19.30259,-99.16789",1349.0,19.30259,-99.16789
14128,18563900,2019,180,18563900,"['19.39253,-99.16085' '19.39269,-99.16047']",218.0,19.39253,-99.16085
14143,18576161,2019,24,18576161,"19.30852,-99.16863",1126.5,19.30852,-99.16863
14146,18578415,2019,2,18578415,"19.31863,-99.12934",3245.0,19.31863,-99.12934
14150,18580043,2019,104,18580043,"['19.4309,-99.19266' '19.43116,-99.1932']",2525.0,19.4309,-99.19266
14154,18580360,2019,94,18580360,"['19.41603,-99.17625' '19.41661,-99.17641']",3575.5,19.41603,-99.17625
14162,18582606,2019,48,18582606,"19.40804,-99.1713",1400.0,19.40804,-99.1713
14167,18594943,2019,18,18594943,"['19.311,-99.22763' '19.312,-99.22568']",274.5,19.311,-99.22763
14172,18596363,2019,1,18596363,"19.34402,-99.16127",350.0,19.34402,-99.16127
14175,18600385,2019,15,18600385,"19.42378,-99.10303",350.0,19.42378,-99.10303
14178,18600564,2019,72,18600564,"19.35748,-99.27331",1445.0,19.35748,-99.27331
14183,18609896,2019,122,18609896,"['19.37313,-99.17661' '19.37423,-99.17829']",350.0,19.37313,-99.17661
14187,18616783,2019,102,18616783,"['19.42749,-99.17061' '19.42761,-99.16922']",774.0,19.42749,-99.17061
14190,18618158,2019,3,18618158,"19.33596,-99.17938",1547.0,19.33596,-99.17938
14194,18626251,2019,40,18626251,"['19.43715,-99.17451' '19.4379,-99.17433']",825.0,19.43715,-99.17451
14199,18633072,2019,60,18633072,"19.41641,-99.17666",1108.5,19.41641,-99.17666
14204,18633364,2019,21,18633364,"19.43053,-99.17717",707.0,19.43053,-99.17717
14208,18634597,2019,30,18634597,"['19.43838,-99.14186' '19.43972,-99.14142']",714.0,19.43838,-99.14186
14213,18635394,2019,2,18635394,"['19.38321,-99.18167' '19.3846,-99.18363']",330.0,19.38321,-99.18167
14216,18637303,2019,1,18637303,"19.42081,-99.08627",700.0,19.42081,-99.08627
14219,18639464,2019,64,18639464,"['19.42899,-99.13473' '19.429014,-99.134773']",917.0,19.42899,-99.13473
14224,18639531,2019,2,18639531,"['19.43629,-99.17885' '19.43789,-99.17765']",330.0,19.43629,-99.17885
14228,18641108,2019,86,18641108,"19.42279,-99.17177",1226.5,19.42279,-99.17177
14233,18646204,2019,11,18646204,"19.41374,-99.16937",420.0,19.41374,-99.16937
14235,18646762,2019,4,18646762,"19.43065,-99.20163",877.5,19.43065,-99.20163
14242,18649397,2019,2,18649397,"19.33923,-99.19561",553.5,19.33923,-99.19561
14247,18651159,2019,38,18651159,"19.4359,-99.1911",650.0,19.4359,-99.1911
14252,18657298,2019,4,18657298,"['19.43713,-99.13797' '19.43762,-99.13888']",2049.0,19.43713,-99.13797
14256,18671605,2019,10,18671605,"19.37946,-99.25253",1032.0,19.37946,-99.25253
14258,18674875,2019,1,18674875,"19.45643,-99.21071",1057.0,19.45643,-99.21071
14261,18674907,2019,54,18674907,"19.41472,-99.17427",500.0,19.41472,-99.17427
14265,18680688,2019,88,18680688,"19.42622,-99.16604",800.0,19.42622,-99.16604
14270,18681096,2019,98,18681096,"19.42622,-99.16604",825.0,19.42622,-99.16604
14275,18686503,2019,8,18686503,"19.43198,-99.16654",1063.0,19.43198,-99.16654
14280,18686760,2019,196,18686760,"19.43698,-99.1392",892.5,19.43698,-99.1392
14287,18689577,2019,67,18689577,"19.41993,-99.14305",661.0,19.41993,-99.14305
14292,18698689,2019,4,18698689,"['19.43543,-99.18218' '19.43732,-99.18071']",810.0,19.43543,-99.18218
14297,18701111,2019,10,18701111,"19.38268,-99.08789",390.0,19.38268,-99.08789
14305,18706549,2019,40,18706549,"['19.48683,-99.14307' '19.48719,-99.14382']",499.0,19.48683,-99.14307
14309,18707095,2019,48,18707095,"19.34414,-99.17175",321.5,19.34414,-99.17175
14314,18707221,2019,68,18707221,"19.42057,-99.15281",1170.5,19.42057,-99.15281
14318,18707406,2019,5,18707406,"19.33726,-99.19688",564.0,19.33726,-99.19688
14319,18709195,2019,2,18709195,"19.43176,-99.17389",250.0,19.43176,-99.17389
14322,18716840,2019,8,18716840,"19.41919,-99.17068",750.0,19.41919,-99.17068
14326,18718750,2019,5,18718750,"19.41111,-99.10133",1340.0,19.41111,-99.10133
14329,18720064,2019,6,18720064,"19.36825,-99.26887",499.0,19.36825,-99.26887
14332,18721792,2019,4,18721792,"19.40092,-99.23403",2102.0,19.40092,-99.23403
14337,18722841,2019,46,18722841,"19.36083,-99.15134",533.5,19.36083,-99.15134
14342,18723625,2019,30,18723625,"19.37118,-99.14002",3710.0,19.37118,-99.14002
14347,18728817,2019,120,18728817,"['19.41733,-99.16283' '19.41792,-99.16188']",1554.0,19.41733,-99.16283
14352,18729601,2019,48,18729601,"['19.45631,-99.2118' '19.45674,-99.21024']",834.5,19.45631,-99.2118
14357,18733147,2019,7,18733147,"19.41362,-99.16078",1707.0,19.41362,-99.16078
14361,18733778,2019,4,18733778,"19.41113,-99.17078",1202.0,19.41113,-99.17078
14365,18734711,2019,14,18734711,"19.42868,-99.18817",7394.0,19.42868,-99.18817
14369,18748739,2019,3,18748739,"19.28565,-99.12673",500.0,19.28565,-99.12673
14378,18754486,2019,38,18754486,"19.42917,-99.19955",2559.0,19.42917,-99.19955
14383,18754889,2019,33,18754889,"19.40925,-99.16499",1300.0,19.40925,-99.16499
14388,18755593,2019,18,18755593,"19.43846,-99.15888",786.0,19.43846,-99.15888
14395,18768967,2019,64,18768967,"['19.41434,-99.17413' '19.41566,-99.17576']",555.0,19.41434,-99.17413
14401,18770807,2019,16,18770807,"['19.43872,-99.20861' '19.43905,-99.20696']",2678.5,19.43872,-99.20861
14406,18773477,2019,110,18773477,"19.42622,-99.16604",850.0,19.42622,-99.16604
14411,18774178,2019,8,18774178,"['19.39563,-99.16879' '19.39743,-99.17007']",1050.0,19.39563,-99.16879
14417,18776369,2019,112,18776369,"19.42398,-99.16097",1080.0,19.42398,-99.16097
14422,18776725,2019,13,18776725,"19.43721,-99.14887",1129.0,19.43721,-99.14887
14425,18777163,2019,2,18777163,"['19.34242,-99.17047' '19.34247,-99.17069']",214.0,19.34242,-99.17047
14428,18777814,2019,10,18777814,"['19.3917,-99.15667' '19.392044,-99.157761']",433.0,19.3917,-99.15667
14432,18778335,2019,2,18778335,"['19.35805,-99.13031' '19.35887,-99.13167']",1550.0,19.35805,-99.13031
14436,18793293,2019,17,18793293,"19.40675,-99.17065",929.0,19.40675,-99.17065
14440,18795417,2019,76,18795417,"19.43574,-99.15306",1229.0,19.43574,-99.15306
14444,18800247,2019,6,18800247,"['19.44161,-99.20016' '19.44357,-99.20051']",1546.5,19.44161,-99.20016
14448,18806112,2019,118,18806112,"['19.36986,-99.1718' '19.36998,-99.1732']",800.0,19.36986,-99.1718
14453,18807284,2019,13,18807284,"19.40397,-99.1742",763.0,19.40397,-99.1742
14455,18807816,2019,52,18807816,"19.39985,-99.06179",496.0,19.39985,-99.06179
14462,18818396,2019,4,18818396,"19.38885,-99.17962",1254.5,19.38885,-99.17962
14467,18823248,2019,7,18823248,"19.3943,-99.1617",290.0,19.3943,-99.1617
14470,18823679,2019,24,18823679,"['19.40332,-99.17613' '19.40467,-99.17611']",364.5,19.40332,-99.17613
14475,18824946,2019,26,18824946,"19.41643,-99.11758",3076.5,19.41643,-99.11758
14480,18827114,2019,104,18827114,"['19.41299,-99.16827' '19.41301,-99.16786']",1126.0,19.41299,-99.16827
14485,18849757,2019,1,18849757,"19.39636,-99.14932",234.0,19.39636,-99.14932
14488,18851992,2019,6,18851992,"['19.40132,-99.18389' '19.40314,-99.18507']",700.0,19.40132,-99.18389
14491,18854057,2019,2,18854057,"['19.35354,-99.15943' '19.3537,-99.16021']",1200.0,19.35354,-99.15943
14495,18854355,2019,47,18854355,"19.41947,-99.17125",1562.0,19.41947,-99.17125
14499,18857541,2019,24,18857541,"19.39539,-99.11222",300.0,19.39539,-99.11222
14504,18860747,2019,1,18860747,"19.48227,-99.09139",206.0,19.48227,-99.09139
14506,18866773,2019,8,18866773,"['19.46043,-99.17801' '19.46094,-99.17812']",309.0,19.46043,-99.17801
14508,18869327,2019,4,18869327,"['19.40961,-99.17005' '19.4107,-99.16833']",3900.0,19.40961,-99.17005
14511,18869668,2019,76,18869668,"19.44599,-99.15265",653.0,19.44599,-99.15265
14520,18872094,2019,24,18872094,"19.41727,-99.16995",300.0,19.41727,-99.16995
14524,18872353,2019,34,18872353,"['19.44764,-99.15412' '19.4493,-99.15611']",515.0,19.44764,-99.15412
14528,18872397,2019,1,18872397,"19.43577,-99.19426",2385.0,19.43577,-99.19426
14530,18872601,2019,2,18872601,"['19.41816,-99.15579' '19.41819,-99.1562']",1036.0,19.41816,-99.15579
14534,18878505,2019,92,18878505,"['19.41303,-99.16367' '19.41409,-99.16269']",333.0,19.41303,-99.16367
14537,18891329,2019,1,18891329,"19.43348,-99.19449",2385.0,19.43348,-99.19449
14545,18899843,2019,40,18899843,"19.31255,-99.22633",268.0,19.31255,-99.22633
14550,18909836,2019,4,18909836,"19.44716,-99.20139",2912.5,19.44716,-99.20139
14554,18912100,2019,20,18912100,"19.44493,-99.20324",1398.5,19.44493,-99.20324
14559,18915002,2019,112,18915002,"19.35295,-99.14846",727.5,19.35295,-99.14846
14564,18915277,2019,46,18915277,"19.41635,-99.16794",1300.0,19.41635,-99.16794
14569,18916377,2019,22,18916377,"19.39482,-99.15021",530.0,19.39482,-99.15021
14574,18925806,2019,2,18925806,"19.36649,-99.18923",1000.0,19.36649,-99.18923
14577,18928242,2019,23,18928242,"19.42209,-99.15978",2500.0,19.42209,-99.15978
14581,18928304,2019,18,18928304,"['19.36729,-99.26821' '19.36843,-99.26937']",699.0,19.36729,-99.26821
14589,18933119,2019,38,18933119,"['19.34106,-99.17225' '19.34267,-99.17153']",850.0,19.34106,-99.17225
14592,18933998,2019,98,18933998,"['19.41367,-99.15697' '19.41496,-99.15883']",1145.0,19.41367,-99.15697
14604,18945872,2019,10,18945872,"['19.30325,-99.18258' '19.30345,-99.18098']",1999.5,19.30325,-99.18258
14608,18949366,2019,27,18949366,"19.4037,-99.15668",495.0,19.4037,-99.15668
14612,18959013,2019,74,18959013,"19.42675,-99.15196",1069.5,19.42675,-99.15196
14616,18959820,2019,7,18959820,"19.42801,-99.17472",395.0,19.42801,-99.17472
14618,18961124,2019,28,18961124,"19.34177,-99.15652",412.0,19.34177,-99.15652
14622,18961660,2019,34,18961660,"19.2452,-99.23244",771.5,19.2452,-99.23244
