,listing_id,year,comments,id,lat_lon,price,latitude,longitude
7967,13123441,2018,2,13123441,"19.3412,-99.19682",250.0,19.3412,-99.19682
7974,13128142,2018,32,13128142,"19.39381,-99.16091",1182.0,19.39381,-99.16091
7980,13128693,2018,10,13128693,"19.41215,-99.17393",1139.0,19.41215,-99.17393
7986,13138472,2018,23,13138472,"19.42939,-99.14713",392.0,19.42939,-99.14713
7990,13140756,2018,104,13140756,"19.43024,-99.05829",475.0,19.43024,-99.05829
7995,13145319,2018,10,13145319,"19.44035,-99.18314",3190.5,19.44035,-99.18314
8001,13150042,2018,4,13150042,"['19.38905,-99.19008' '19.39051,-99.18836']",333.0,19.38905,-99.19008
8005,13153872,2018,14,13153872,"19.41909,-99.1745",629.0,19.41909,-99.1745
8010,13154220,2018,4,13154220,"['19.42118,-99.20454' '19.42194,-99.20491']",700.0,19.42118,-99.20454
8013,13161164,2018,28,13161164,"19.427,-99.16032",1119.5,19.427,-99.16032
8020,13166216,2018,8,13166216,"19.41795,-99.17275",1856.0,19.41795,-99.17275
8025,13166841,2018,50,13166841,"['19.34069,-99.16812' '19.34104,-99.16944']",962.5,19.34069,-99.16812
8028,13168115,2018,1,13168115,"19.42377,-99.17618",2200.0,19.42377,-99.17618
8030,13191784,2018,2,13191784,"19.34373,-99.17385",265.0,19.34373,-99.17385
8033,13191844,2018,8,13191844,"19.40433,-99.168",240.0,19.40433,-99.168
8039,13223292,2018,44,13223292,"19.35242,-99.16669",4003.0,19.35242,-99.16669
8044,13223794,2018,4,13223794,"['19.41312,-99.15607' '19.41495,-99.1557']",776.5,19.41312,-99.15607
8048,13235362,2018,78,13235362,"19.34332,-99.16217",914.5,19.34332,-99.16217
8057,13251518,2018,1,13251518,"19.43181,-99.20131",479.0,19.43181,-99.20131
8069,13264804,2018,4,13264804,"['19.35334,-99.13129' '19.35395,-99.13161']",550.0,19.35334,-99.13129
8072,13265138,2018,3,13265138,"19.39388,-99.23458",540.0,19.39388,-99.23458
8075,13265214,2018,6,13265214,"19.36623,-99.19966",343.0,19.36623,-99.19966
8083,13283859,2018,18,13283859,"['19.42205,-99.15158' '19.4231,-99.15343']",280.0,19.42205,-99.15158
8089,13299557,2018,80,13299557,"['19.36181,-99.19137' '19.363,-99.1892']",824.0,19.36181,-99.19137
8095,13299881,2018,3,13299881,"19.43226,-99.16317",1000.0,19.43226,-99.16317
8100,13301453,2018,134,13301453,"19.41001,-99.17145",1330.5,19.41001,-99.17145
8106,13312598,2018,28,13312598,"19.31503,-99.22629",721.0,19.31503,-99.22629
8111,13317374,2018,26,13317374,"['19.41242,-99.17911' '19.41395,-99.17964']",980.0,19.41242,-99.17911
8115,13317868,2018,8,13317868,"['19.38106,-99.18068' '19.38184,-99.18229']",703.0,19.38106,-99.18068
8119,13317884,2018,36,13317884,"['19.41315,-99.17267' '19.41422,-99.1723']",555.0,19.41315,-99.17267
8125,13328543,2018,36,13328543,"['19.43056,-99.16815' '19.43122,-99.16787']",279.5,19.43056,-99.16815
8129,13334565,2018,2,13334565,"19.33927,-99.19708",400.0,19.33927,-99.19708
8132,13347170,2018,3,13347170,"19.43269,-99.21073",2004.0,19.43269,-99.21073
8136,13357464,2018,62,13357464,"['19.43422,-99.1509' '19.43519,-99.15115']",979.0,19.43422,-99.1509
8141,13361482,2018,9,13361482,"19.34118,-99.14639",210.0,19.34118,-99.14639
8146,13376361,2018,10,13376361,"['19.35057,-99.15147' '19.35247,-99.15323']",1031.0,19.35057,-99.15147
8152,13376833,2018,6,13376833,"['19.41516,-99.15909' '19.41561,-99.15884']",6217.5,19.41516,-99.15909
8156,13377447,2018,3,13377447,"19.40808,-99.16345",268.0,19.40808,-99.16345
8160,13378940,2018,2,13378940,"['19.43838,-99.13281' '19.43909,-99.13273']",249.0,19.43838,-99.13281
8166,13389722,2018,6,13389722,"['19.28992,-99.13766' '19.29088,-99.13977']",282.5,19.28992,-99.13766
8171,13391074,2018,10,13391074,"['19.40264,-99.1637' '19.40313,-99.16519']",1087.5,19.40264,-99.1637
8176,13391519,2018,52,13391519,"19.40294,-99.17481",979.0,19.40294,-99.17481
8181,13392070,2018,6,13392070,"19.43397,-99.18719",677.5,19.43397,-99.18719
8189,13396825,2018,28,13396825,"['19.40799,-99.17381' '19.40911,-99.1756']",1097.0,19.40799,-99.17381
8194,13397241,2018,18,13397241,"19.4375,-99.14809",355.0,19.4375,-99.14809
8200,13398036,2018,242,13398036,"19.43431,-99.14594",1138.5,19.43431,-99.14594
8206,13398244,2018,62,13398244,"['19.43028,-99.19618' '19.43188,-99.19735']",689.0,19.43028,-99.19618
8210,13399378,2018,8,13399378,"['19.33902,-99.23845' '19.33978,-99.2401']",720.5,19.33902,-99.23845
8213,13402271,2018,16,13402271,"['19.41695,-99.17766' '19.41704,-99.17861']",680.0,19.41695,-99.17766
8219,13406130,2018,78,13406130,"19.40641,-99.1762",1008.0,19.40641,-99.1762
8224,13410402,2018,2,13410402,"19.39358,-99.23402",365.0,19.39358,-99.23402
8229,13415611,2018,13,13415611,"19.37727,-99.27177",224.0,19.37727,-99.27177
8235,13417415,2018,24,13417415,"19.43727,-99.19041",2559.0,19.43727,-99.19041
8240,13429643,2018,6,13429643,"19.44949,-99.17918",460.0,19.44949,-99.17918
8245,13432933,2018,36,13432933,"19.42207,-99.17267",1500.0,19.42207,-99.17267
8248,13436327,2018,16,13436327,"19.46462,-99.13959",275.0,19.46462,-99.13959
8254,13452812,2018,66,13452812,"['19.4022,-99.1842' '19.40292,-99.18536']",1029.0,19.4022,-99.1842
8260,13463360,2018,4,13463360,"['19.350891,-99.16143' '19.35136,-99.16101']",2113.0,19.350891,-99.16143
8265,13466334,2018,12,13466334,"19.40279,-99.16065",452.0,19.40279,-99.16065
8269,13466649,2018,1,13466649,"19.43026,-99.18036",660.0,19.43026,-99.18036
8273,13478443,2018,9,13478443,"19.40794,-99.17384",619.0,19.40794,-99.17384
8278,13494320,2018,8,13494320,"['19.3661,-99.29837' '19.36631,-99.30016']",405.0,19.3661,-99.29837
8282,13496434,2018,22,13496434,"['19.27697,-99.14296' '19.27841,-99.1431']",459.0,19.27697,-99.14296
8287,13496555,2018,46,13496555,"19.33414,-99.17587",453.0,19.33414,-99.17587
8293,13505249,2018,46,13505249,"['19.40967,-99.17182' '19.41102,-99.17298']",1536.5,19.40967,-99.17182
8299,13506548,2018,74,13506548,"19.40934,-99.17385",1896.5,19.40934,-99.17385
8305,13507686,2018,96,13507686,"19.40825,-99.17273",1848.5,19.40825,-99.17273
8315,13528114,2018,14,13528114,"['19.37772,-99.26896' '19.37808,-99.26722']",721.0,19.37772,-99.26896
8320,13542067,2018,31,13542067,"19.4473,-99.13639",750.0,19.4473,-99.13639
8325,13544703,2018,222,13544703,"19.43692,-99.151",838.5,19.43692,-99.151
8330,13545303,2018,2,13545303,"['19.36718,-99.26795' '19.36825,-99.26785']",499.0,19.36718,-99.26795
8336,13547195,2018,16,13547195,"19.33351,-99.13433",250.0,19.33351,-99.13433
8342,13558823,2018,58,13558823,"19.40925,-99.17088",1806.5,19.40925,-99.17088
8348,13559920,2018,2,13559920,"19.42583,-99.1728",2000.0,19.42583,-99.1728
8352,13561758,2018,64,13561758,"['19.41554,-99.16545' '19.41715,-99.1674']",1371.5,19.41554,-99.16545
8358,13575595,2018,48,13575595,"19.43683,-99.13925",1267.0,19.43683,-99.13925
8363,13577099,2018,32,13577099,"['19.43426,-99.14469' '19.43642,-99.14463']",1501.5,19.43426,-99.14469
8372,13578844,2018,82,13578844,"19.41271,-99.17733",700.0,19.41271,-99.17733
8376,13585210,2018,4,13585210,"['19.34888,-99.15129' '19.35,-99.1491']",320.0,19.34888,-99.15129
8378,13587715,2018,7,13587715,"19.40315,-99.17053",328.0,19.40315,-99.17053
8383,13591658,2018,20,13591658,"19.36783,-99.26906",799.0,19.36783,-99.26906
8389,13606858,2018,22,13606858,"['19.46574,-99.1717' '19.46754,-99.17241']",491.5,19.46574,-99.1717
8394,13618873,2018,20,13618873,"19.42486,-99.22496",3303.0,19.42486,-99.22496
8400,13620472,2018,98,13620472,"['19.428986,-99.134689' '19.42909,-99.13476']",1573.0,19.428986,-99.134689
8408,13622872,2018,6,13622872,"['19.36686,-99.26983' '19.36735,-99.26807']",799.0,19.36686,-99.26983
8411,13625499,2018,3,13625499,"19.36906,-99.17187",475.0,19.36906,-99.17187
8413,13633064,2018,1,13633064,"19.43561,-99.17355",453.0,19.43561,-99.17355
8418,13634443,2018,28,13634443,"19.43498,-99.15229",1854.0,19.43498,-99.15229
8424,13635040,2018,54,13635040,"['19.42223,-99.15719' '19.42415,-99.15869']",266.0,19.42223,-99.15719
8430,13653458,2018,132,13653458,"['19.433685,-99.212067' '19.43416,-99.21212']",1003.5,19.433685,-99.212067
8436,13654417,2018,24,13654417,"19.41383,-99.18677",1342.0,19.41383,-99.18677
8442,13658546,2018,44,13658546,"19.39399,-99.18816",1380.5,19.39399,-99.18816
8452,13665937,2018,60,13665937,"19.40874,-99.17325",3035.0,19.40874,-99.17325
8458,13668039,2018,18,13668039,"['19.43083,-99.16685' '19.43116,-99.16487']",258.0,19.43083,-99.16685
8464,13673037,2018,12,13673037,"19.44427,-99.18346",537.0,19.44427,-99.18346
8469,13673233,2018,2,13673233,"['19.3848,-99.14701' '19.38541,-99.14709']",526.0,19.3848,-99.14701
8472,13674148,2018,12,13674148,"['19.35593,-99.15818' '19.35757,-99.15818']",809.0,19.35593,-99.15818
8482,13688847,2018,24,13688847,"19.3938,-99.17755",804.0,19.3938,-99.17755
8488,13689463,2018,32,13689463,"19.42925,-99.19687",2070.5,19.42925,-99.19687
8496,13699628,2018,5,13699628,"19.41758,-99.1659",410.0,19.41758,-99.1659
8500,13701373,2018,14,13701373,"19.35573,-99.15642",842.0,19.35573,-99.15642
8506,13701449,2018,28,13701449,"['19.35578,-99.15783' '19.35775,-99.15761']",918.0,19.35578,-99.15783
8511,13708491,2018,42,13708491,"['19.39293,-99.17776' '19.39368,-99.1773']",1400.0,19.39293,-99.17776
8518,13709621,2018,3,13709621,"19.28603,-99.21378",653.0,19.28603,-99.21378
8523,13728290,2018,14,13728290,"19.42322,-99.16969",1274.0,19.42322,-99.16969
8528,13728337,2018,2,13728337,"19.39241,-99.16364",206.0,19.39241,-99.16364
8538,13731336,2018,28,13731336,"19.38263,-99.14144",413.0,19.38263,-99.14144
8543,13746108,2018,74,13746108,"19.42123,-99.14771",473.0,19.42123,-99.14771
8547,13751465,2018,2,13751465,"['19.2781,-99.16958' '19.27868,-99.16985']",350.0,19.2781,-99.16958
8552,13760432,2018,58,13760432,"19.41303,-99.17432",2575.0,19.41303,-99.17432
8558,13764151,2018,10,13764151,"19.49849,-99.12918",230.0,19.49849,-99.12918
8565,13786185,2018,4,13786185,"19.43424,-99.18727",690.0,19.43424,-99.18727
8568,13786312,2018,52,13786312,"19.40958,-99.17371",2550.0,19.40958,-99.17371
8574,13787897,2018,32,13787897,"19.42545,-99.13826",706.0,19.42545,-99.13826
8583,13788922,2018,30,13788922,"['19.407,-99.17028' '19.40701,-99.16875']",1554.5,19.407,-99.17028
8588,13812210,2018,8,13812210,"19.36788,-99.26901",849.0,19.36788,-99.26901
8592,13816771,2018,23,13816771,"19.41226,-99.15775",516.0,19.41226,-99.15775
8598,13825176,2018,2,13825176,"['19.33771,-99.12929' '19.3379,-99.13063']",550.0,19.33771,-99.12929
8603,13827507,2018,10,13827507,"['19.36751,-99.1457' '19.36779,-99.14376']",600.0,19.36751,-99.1457
8608,13829504,2018,50,13829504,"19.42868,-99.1755",1233.0,19.42868,-99.1755
8614,13829934,2018,2,13829934,"['19.44396,-99.20639' '19.44398,-99.20523']",309.0,19.44396,-99.20639
8619,13841814,2018,6,13841814,"['19.43777,-99.14764' '19.4387,-99.1479']",400.0,19.43777,-99.14764
8625,13845320,2018,8,13845320,"19.39524,-99.17973",616.5,19.39524,-99.17973
8629,13857602,2018,16,13857602,"['19.42734,-99.16114' '19.42778,-99.16006']",895.0,19.42734,-99.16114
8633,13859353,2018,5,13859353,"19.41985,-99.17184",971.0,19.41985,-99.17184
8641,13863462,2018,8,13863462,"19.42719,-99.15989",895.0,19.42719,-99.15989
8645,13863962,2018,6,13863962,"['19.42722,-99.16077' '19.42923,-99.15972']",695.0,19.42722,-99.16077
8649,13864330,2018,20,13864330,"['19.42044,-99.1709' '19.42061,-99.17113']",1454.0,19.42044,-99.1709
8655,13867585,2018,28,13867585,"19.43759,-99.13904",1190.0,19.43759,-99.13904
8659,13875388,2018,6,13875388,"19.39673,-99.16062",240.0,19.39673,-99.16062
8665,13877322,2018,96,13877322,"19.4202,-99.16619",1284.5,19.4202,-99.16619
8671,13880149,2018,10,13880149,"['19.40736,-99.17101' '19.40768,-99.16931']",235.5,19.40736,-99.17101
8677,13892411,2018,16,13892411,"['19.32285,-99.11994' '19.32313,-99.12162']",210.0,19.32285,-99.11994
8682,13896028,2018,88,13896028,"['19.41989,-99.15902' '19.42047,-99.15884']",828.5,19.41989,-99.15902
8691,13908753,2018,34,13908753,"['19.39413,-99.15123' '19.39549,-99.15138']",255.0,19.39413,-99.15123
8700,13916407,2018,76,13916407,"['19.40861,-99.16812' '19.41067,-99.16769']",984.0,19.40861,-99.16812
8709,13924314,2018,94,13924314,"['19.30278,-99.14114' '19.30296,-99.14104']",647.0,19.30278,-99.14114
8714,13941205,2018,5,13941205,"19.28594,-99.21212",1600.0,19.28594,-99.21212
8719,13951864,2018,8,13951864,"['19.40343,-99.16304' '19.40494,-99.16147']",445.0,19.40343,-99.16304
8725,13952338,2018,70,13952338,"['19.43673,-99.20024' '19.43738,-99.20174']",1878.5,19.43673,-99.20024
8731,13958817,2018,8,13958817,"19.37522,-99.1677",999.0,19.37522,-99.1677
8735,13959572,2018,2,13959572,"['19.33591,-99.18363' '19.33682,-99.18492']",400.0,19.33591,-99.18363
8744,13973018,2018,82,13973018,"19.41885,-99.16963",226.0,19.41885,-99.16963
8750,13975187,2018,130,13975187,"19.41569,-99.16982",1874.0,19.41569,-99.16982
8756,13979143,2018,38,13979143,"['19.4024,-99.18107' '19.404,-99.17907']",600.0,19.4024,-99.18107
8761,13980213,2018,30,13980213,"['19.43128,-99.14323' '19.43259,-99.14354']",396.0,19.43128,-99.14323
8767,13982085,2018,4,13982085,"19.39082,-99.16668",1150.0,19.39082,-99.16668
8774,14004887,2018,19,14004887,"19.39828,-99.15574",474.0,19.39828,-99.15574
8786,14025785,2018,25,14025785,"19.41861,-99.17078",395.0,19.41861,-99.17078
8791,14026274,2018,14,14026274,"['19.41238,-99.18023' '19.41248,-99.17832']",404.5,19.41238,-99.18023
8795,14026346,2018,32,14026346,"['19.41474,-99.1719' '19.41484,-99.17019']",1270.5,19.41474,-99.1719
8801,14026497,2018,38,14026497,"19.3679,-99.2804",799.0,19.3679,-99.2804
8810,14027701,2018,78,14027701,"19.41626,-99.16346",1332.5,19.41626,-99.16346
8816,14038856,2018,90,14038856,"19.40921,-99.17326",1948.5,19.40921,-99.17326
8822,14055422,2018,116,14055422,"['19.41622,-99.15506' '19.41704,-99.15547']",1121.5,19.41622,-99.15506
8827,14055708,2018,2,14055708,"19.44326,-99.20203",800.0,19.44326,-99.20203
8831,14058536,2018,92,14058536,"19.35618,-99.16593",2868.5,19.35618,-99.16593
8837,14058722,2018,4,14058722,"19.42806,-99.14175",380.0,19.42806,-99.14175
8845,14070171,2018,66,14070171,"['19.41975,-99.17086' '19.42054,-99.17221']",1145.0,19.41975,-99.17086
8851,14072918,2018,128,14072918,"19.35552,-99.16645",932.0,19.35552,-99.16645
8857,14074756,2018,25,14074756,"19.41246,-99.17531",6000.0,19.41246,-99.17531
8862,14076475,2018,18,14076475,"19.44362,-99.20278",1176.0,19.44362,-99.20278
8868,14077475,2018,28,14077475,"19.44229,-99.20131",1651.5,19.44229,-99.20131
8874,14078170,2018,4,14078170,"19.4306,-99.17307",515.5,19.4306,-99.17307
8879,14086465,2018,10,14086465,"['19.43203,-99.17331' '19.43254,-99.17246']",520.0,19.43203,-99.17331
8884,14090017,2018,10,14090017,"['19.42111,-99.15241' '19.42162,-99.15311']",269.5,19.42111,-99.15241
8890,14101317,2018,12,14101317,"['19.4195,-99.10343' '19.42,-99.10452']",998.0,19.4195,-99.10343
8898,14123434,2018,4,14123434,"19.31921,-99.24617",1589.5,19.31921,-99.24617
8901,14126164,2018,2,14126164,"['19.4365,-99.18595' '19.43702,-99.18652']",750.0,19.4365,-99.18595
8905,14127896,2018,44,14127896,"19.44802,-99.15858",822.5,19.44802,-99.15858
8910,14128875,2018,58,14128875,"19.33706,-99.13392",550.0,19.33706,-99.13392
8916,14135964,2018,10,14135964,"19.34135,-99.14761",210.0,19.34135,-99.14761
8921,14141163,2018,118,14141163,"19.4135,-99.16096",1600.0,19.4135,-99.16096
8927,14150077,2018,322,14150077,"19.43949,-99.08769",389.0,19.43949,-99.08769
8933,14150131,2018,272,14150131,"19.43949,-99.08769",409.0,19.43949,-99.08769
8939,14151696,2018,2,14151696,"19.43222,-99.14745",1067.5,19.43222,-99.14745
8940,14151861,2018,2,14151861,"19.44326,-99.20203",550.0,19.44326,-99.20203
8944,14166338,2018,32,14166338,"19.43246,-99.18967",742.0,19.43246,-99.18967
8956,14180322,2018,82,14180322,"['19.44863,-99.13897' '19.44913,-99.1366']",715.0,19.44863,-99.13897
8961,14183046,2018,104,14183046,"['19.4277,-99.1722' '19.42805,-99.17267']",2843.0,19.4277,-99.1722
8966,14183733,2018,8,14183733,"['19.31172,-99.11223' '19.31202,-99.11389']",300.0,19.31172,-99.11223
8971,14184488,2018,2,14184488,"['19.36261,-99.13266' '19.36289,-99.13339']",210.0,19.36261,-99.13266
8976,14185038,2018,60,14185038,"['19.41719,-99.17231' '19.41722,-99.1725']",1178.0,19.41719,-99.17231
8982,14185431,2018,88,14185431,"19.41702,-99.17384",1400.0,19.41702,-99.17384
8988,14185839,2018,60,14185839,"19.38767,-99.17323",1288.5,19.38767,-99.17323
8994,14186060,2018,64,14186060,"19.35922,-99.13552",210.0,19.35922,-99.13552
9004,14186482,2018,54,14186482,"19.36556,-99.16351",1354.0,19.36556,-99.16351
9010,14187509,2018,12,14187509,"['19.43624,-99.18699' '19.43657,-99.18661']",1222.5,19.43624,-99.18699
9016,14194677,2018,134,14194677,"['19.36337,-99.1619' '19.36363,-99.16376']",482.0,19.36337,-99.1619
9020,14194678,2018,156,14194678,"19.36442,-99.16303",425.0,19.36442,-99.16303
9024,14203630,2018,2,14203630,"19.35245,-99.15029",852.0,19.35245,-99.15029
9028,14204902,2018,40,14204902,"19.35591,-99.15489",268.0,19.35591,-99.15489
9033,14213551,2018,12,14213551,"19.34007,-99.17757",500.0,19.34007,-99.17757
9039,14215424,2018,68,14215424,"['19.43739,-99.21156' '19.4379,-99.2101']",501.0,19.43739,-99.21156
9045,14215646,2018,58,14215646,"19.41525,-99.16854",1703.5,19.41525,-99.16854
9051,14220560,2018,62,14220560,"['19.33995,-99.17885' '19.34119,-99.1786']",700.0,19.33995,-99.17885
9057,14232270,2018,56,14232270,"['19.43646,-99.19174' '19.43778,-99.19181']",1754.0,19.43646,-99.19174
9063,14232422,2018,88,14232422,"['19.433416,-99.138443' '19.43432,-99.13904']",1030.0,19.433416,-99.138443
9074,14253797,2018,32,14253797,"['19.4292,-99.16371' '19.43065,-99.16225']",750.0,19.4292,-99.16371
9080,14254645,2018,124,14254645,"19.4318,-99.16538",1100.0,19.4318,-99.16538
9086,14255944,2018,2,14255944,"['19.35647,-99.15819' '19.35709,-99.15757']",850.0,19.35647,-99.15819
9089,14263509,2018,2,14263509,"19.41118,-99.19111",210.0,19.41118,-99.19111
9094,14266129,2018,21,14266129,"19.4079,-99.19481",350.0,19.4079,-99.19481
9099,14276073,2018,4,14276073,"19.39346,-99.17713",1100.0,19.39346,-99.17713
9105,14278552,2018,50,14278552,"19.30061,-99.13929",215.0,19.30061,-99.13929
9111,14278619,2018,112,14278619,"['19.44688,-99.17841' '19.44832,-99.17897']",546.5,19.44688,-99.17841
9117,14293392,2018,3,14293392,"19.34063,-99.1802",300.0,19.34063,-99.1802
9120,14299639,2018,12,14299639,"['19.43452,-99.1899' '19.43463,-99.19126']",2322.0,19.43452,-99.1899
9131,14317545,2018,20,14317545,"19.4201,-99.15326",227.0,19.4201,-99.15326
9137,14320958,2018,212,14320958,"19.41282,-99.17538",1007.0,19.41282,-99.17538
9143,14322346,2018,98,14322346,"19.40629,-99.17738",1865.0,19.40629,-99.17738
9145,14335261,2018,2,14335261,"['19.27413,-99.14432' '19.27419,-99.14383']",260.0,19.27413,-99.14432
9148,14335671,2018,8,14335671,"19.44014,-99.18627",1443.0,19.44014,-99.18627
9154,14336303,2018,8,14336303,"19.4092,-99.18156",370.0,19.4092,-99.18156
9158,14340166,2018,132,14340166,"19.39772,-99.18005",269.0,19.39772,-99.18005
9164,14340398,2018,6,14340398,"['19.34605,-99.16892' '19.34674,-99.17067']",2881.0,19.34605,-99.16892
9169,14340524,2018,68,14340524,"['19.42164,-99.15886' '19.42339,-99.15916']",3048.0,19.42164,-99.15886
9179,14356804,2018,4,14356804,"19.34883,-99.16319",899.0,19.34883,-99.16319
9183,14357157,2018,47,14357157,"19.41885,-99.16963",267.0,19.41885,-99.16963
9189,14358701,2018,7,14358701,"19.42911,-99.14795",699.0,19.42911,-99.14795
9193,14362672,2018,6,14362672,"['19.43517,-99.16146' '19.43552,-99.16138']",335.0,19.43517,-99.16146
9198,14366910,2018,16,14366910,"19.37336,-99.26893",2100.0,19.37336,-99.26893
9202,14371044,2018,1,14371044,"19.41134,-99.18592",295.0,19.41134,-99.18592
9208,14373695,2018,11,14373695,"19.43194,-99.17252",580.0,19.43194,-99.17252
9214,14374678,2018,6,14374678,"['19.38997,-99.15465' '19.39146,-99.15675']",495.0,19.38997,-99.15465
9216,14381950,2018,20,14381950,"19.4317,-99.20146",507.0,19.4317,-99.20146
9222,14387507,2018,66,14387507,"['19.43623,-99.12848' '19.43781,-99.13047']",315.0,19.43623,-99.12848
9225,14400028,2018,24,14400028,"19.42798,-99.15264",1313.5,19.42798,-99.15264
9229,14400092,2018,2,14400092,"19.34273,-99.17722",2500.0,19.34273,-99.17722
9234,14401350,2018,6,14401350,"['19.38715,-99.14395' '19.38742,-99.14248']",335.0,19.38715,-99.14395
9235,14404300,2018,4,14404300,"19.40807,-99.12523",392.0,19.40807,-99.12523
9240,14412854,2018,10,14412854,"['19.41745,-99.15641' '19.41824,-99.1566']",969.5,19.41745,-99.15641
9246,14424893,2018,5,14424893,"19.41639,-99.16823",990.0,19.41639,-99.16823
9251,14429731,2018,14,14429731,"['19.42665,-99.15622' '19.42711,-99.15614']",612.0,19.42665,-99.15622
9255,14429763,2018,14,14429763,"19.42332,-99.1581",650.0,19.42332,-99.1581
9260,14431126,2018,2,14431126,"['19.28077,-99.1685' '19.2815,-99.16734']",320.0,19.28077,-99.1685
9264,14440574,2018,212,14440574,"19.43108,-99.17519",529.0,19.43108,-99.17519
9269,14442615,2018,66,14442615,"19.43124,-99.20917",1649.5,19.43124,-99.20917
9275,14445735,2018,100,14445735,"19.40651,-99.1754",1563.5,19.40651,-99.1754
9283,14451083,2018,9,14451083,"19.40464,-99.15963",290.0,19.40464,-99.15963
9290,14453593,2018,100,14453593,"19.42397,-99.16014",1131.0,19.42397,-99.16014
9296,14481425,2018,1,14481425,"19.44006,-99.19073",993.0,19.44006,-99.19073
9299,14484431,2018,9,14484431,"19.36314,-99.16881",330.0,19.36314,-99.16881
9304,14488253,2018,16,14488253,"['19.2834,-99.16372' '19.2841,-99.16576']",800.0,19.2834,-99.16372
9308,14489062,2018,18,14489062,"19.43687,-99.13837",1842.5,19.43687,-99.13837
9313,14489877,2018,2,14489877,"19.43587,-99.20811",2917.5,19.43587,-99.20811
9317,14502548,2018,32,14502548,"['19.43027,-99.13743' '19.43141,-99.13799']",954.5,19.43027,-99.13743
9323,14505493,2018,24,14505493,"['19.41517,-99.15706' '19.43986,-99.19505']",500.0,19.41517,-99.15706
9328,14524542,2018,126,14524542,"19.45586,-99.0645",344.5,19.45586,-99.0645
9334,14536188,2018,3,14536188,"19.40397,-99.15898",290.0,19.40397,-99.15898
9339,14537791,2018,47,14537791,"19.42731,-99.13726",799.0,19.42731,-99.13726
9344,14537886,2018,124,14537886,"19.41225,-99.16921",377.5,19.41225,-99.16921
9353,14548301,2018,58,14548301,"19.41567,-99.16946",1340.0,19.41567,-99.16946
9359,14549066,2018,88,14549066,"19.41567,-99.16946",1205.5,19.41567,-99.16946
9365,14549919,2018,3,14549919,"19.44473,-99.20406",1195.0,19.44473,-99.20406
9369,14551297,2018,11,14551297,"19.41554,-99.17674",2478.0,19.41554,-99.17674
9373,14551765,2018,4,14551765,"19.40584,-99.17214",2603.0,19.40584,-99.17214
9377,14552721,2018,8,14552721,"['19.41549,-99.15817' '19.44177,-99.19437']",500.0,19.41549,-99.15817
9385,14555959,2018,4,14555959,"['19.2724,-99.14452' '19.27389,-99.14326']",266.0,19.2724,-99.14452
9394,14557923,2018,148,14557923,"['19.41205,-99.17112' '19.41227,-99.1715']",415.0,19.41205,-99.17112
9399,14567378,2018,66,14567378,"19.42914,-99.16852",600.0,19.42914,-99.16852
9405,14568361,2018,2,14568361,"19.40255,-99.17147",300.0,19.40255,-99.17147
9412,14577527,2018,8,14577527,"['19.39312,-99.15326' '19.39329,-99.15481']",700.0,19.39312,-99.15326
9415,14577713,2018,24,14577713,"19.35713,-99.16121",515.0,19.35713,-99.16121
9423,14595595,2018,13,14595595,"19.41925,-99.1544",250.0,19.41925,-99.1544
9427,14612217,2018,4,14612217,"19.44498,-99.2029",1203.5,19.44498,-99.2029
9431,14647553,2018,188,14647553,"19.45028,-99.07001",539.5,19.45028,-99.07001
9437,14653637,2018,2,14653637,"19.39181,-99.15562",450.0,19.39181,-99.15562
9442,14653894,2018,6,14653894,"19.38607,-99.18962",2063.0,19.38607,-99.18962
9446,14669733,2018,50,14669733,"['19.42521,-99.161' '19.42743,-99.15958']",800.0,19.42521,-99.161
9450,14679274,2018,1,14679274,"19.40991,-99.16016",730.0,19.40991,-99.16016
9453,14686220,2018,9,14686220,"19.42918,-99.2009",600.0,19.42918,-99.2009
9458,14692548,2018,52,14692548,"['19.41119,-99.16452' '19.4115,-99.16617']",1307.0,19.41119,-99.16452
9463,14694526,2018,16,14694526,"['19.44129,-99.20213' '19.44177,-99.20126']",1250.0,19.44129,-99.20213
9467,14708666,2018,2,14708666,"19.34874,-99.25242",832.5,19.34874,-99.25242
9472,14710924,2018,14,14710924,"19.33415,-99.17613",370.0,19.33415,-99.17613
9479,14713790,2018,12,14713790,"19.44134,-99.19815",1649.0,19.44134,-99.19815
9487,14731701,2018,34,14731701,"19.45389,-99.14245",412.5,19.45389,-99.14245
9495,14744556,2018,30,14744556,"19.43797,-99.13286",550.0,19.43797,-99.13286
9501,14744879,2018,42,14744879,"19.45943,-99.18262",962.0,19.45943,-99.18262
9505,14745211,2018,4,14745211,"19.39459,-99.15429",240.0,19.39459,-99.15429
9511,14746462,2018,30,14746462,"['19.3474,-99.16904' '19.34795,-99.17083']",1283.5,19.3474,-99.16904
9517,14747663,2018,96,14747663,"['19.36003,-99.18943' '19.36113,-99.1874']",566.5,19.36003,-99.18943
9523,14758557,2018,216,14758557,"19.43399,-99.15906",300.0,19.43399,-99.15906
9528,14759604,2018,4,14759604,"['19.4377,-99.1912' '19.43786,-99.1898']",2991.0,19.4377,-99.1912
9529,14759721,2018,8,14759721,"19.29269,-99.16155",825.0,19.29269,-99.16155
9535,14769851,2018,26,14769851,"['19.34626,-99.16897' '19.34626,-99.1708']",1899.0,19.34626,-99.16897
